,date,format,deck,wins,games
3279,2023-06-18,MOM,Grixis (UBR) + Splash,34,52
3280,2023-06-18,MOM,Jund (BRG) + Splash,26,44
3281,2023-06-18,MOM,Naya (RGW) + Splash,0,0
3282,2023-06-18,MOM,Bant (GWU) + Splash,4,9
3283,2023-06-18,MOM,Four-color,24,48
3284,2023-06-18,MOM,Four-color + Splash,29,59
3285,2023-06-18,MOM,Five-color,7,10
3286,2023-06-19,MOM,Mono-White,0,0
3287,2023-06-19,MOM,Mono-Blue,0,0
3288,2023-06-19,MOM,Mono-Black,0,0
3289,2023-06-19,MOM,Mono-Red,0,1
3290,2023-06-19,MOM,Mono-Green,0,3
3291,2023-06-19,MOM,Mono-White + Splash,0,0
3292,2023-06-19,MOM,Mono-Blue + Splash,7,14
3293,2023-06-19,MOM,Mono-Black + Splash,2,8
3294,2023-06-19,MOM,Mono-Red + Splash,0,0
3295,2023-06-19,MOM,Mono-Green + Splash,6,16
3296,2023-06-19,MOM,Azorius (WU),449,789
3297,2023-06-19,MOM,Dimir (UB),591,1015
3298,2023-06-19,MOM,Rakdos (BR),254,481
3299,2023-06-19,MOM,Gruul (RG),88,165
3300,2023-06-19,MOM,Selesnya (GW),197,338
3301,2023-06-19,MOM,Orzhov (WB),107,214
3302,2023-06-19,MOM,Golgari (BG),138,231
3303,2023-06-19,MOM,Simic (GU),108,188
3304,2023-06-19,MOM,Izzet (UR),141,265
3305,2023-06-19,MOM,Boros (RW),171,289
3306,2023-06-19,MOM,Azorius (WU) + Splash,53,88
3307,2023-06-19,MOM,Dimir (UB) + Splash,186,337
3308,2023-06-19,MOM,Rakdos (BR) + Splash,133,234
3309,2023-06-19,MOM,Gruul (RG) + Splash,53,100
3310,2023-06-19,MOM,Selesnya (GW) + Splash,73,136
3311,2023-06-19,MOM,Orzhov (WB) + Splash,48,99
3312,2023-06-19,MOM,Golgari (BG) + Splash,152,276
3313,2023-06-19,MOM,Simic (GU) + Splash,161,296
3314,2023-06-19,MOM,Izzet (UR) + Splash,119,196
3315,2023-06-19,MOM,Boros (RW) + Splash,38,74
3316,2023-06-19,MOM,Jeskai (WUR),13,21
3317,2023-06-19,MOM,Sultai (UBG),195,353
3318,2023-06-19,MOM,Mardu (BRW),19,44
3319,2023-06-19,MOM,Temur (RGU),46,83
3320,2023-06-19,MOM,Abzan (GWB),44,85
3321,2023-06-19,MOM,Esper (WUB),43,75
3322,2023-06-19,MOM,Grixis (UBR),37,81
3323,2023-06-19,MOM,Jund (BRG),31,56
3324,2023-06-19,MOM,Naya (RGW),13,28
3325,2023-06-19,MOM,Bant (GWU),8,17
3326,2023-06-19,MOM,Jeskai (WUR) + Splash,10,21
3327,2023-06-19,MOM,Sultai (UBG) + Splash,80,137
3328,2023-06-19,MOM,Mardu (BRW) + Splash,3,6
3329,2023-06-19,MOM,Temur (RGU) + Splash,20,34
3330,2023-06-19,MOM,Abzan (GWB) + Splash,14,20
3331,2023-06-19,MOM,Esper (WUB) + Splash,2,13
3332,2023-06-19,MOM,Grixis (UBR) + Splash,5,11
3333,2023-06-19,MOM,Jund (BRG) + Splash,11,18
3334,2023-06-19,MOM,Naya (RGW) + Splash,2,3
3335,2023-06-19,MOM,Bant (GWU) + Splash,21,33
3336,2023-06-19,MOM,Four-color,23,46
3337,2023-06-19,MOM,Four-color + Splash,32,57
3338,2023-06-19,MOM,Five-color,7,12
